station_code,station_name,year,horizon,horizon_hours,predictor,total_rows,target_available_samples,predictor_available_samples,usable_samples,usable_pct
1434A,SHP,2015,72h,72,CO,8760,7673,8180,7673,87.59132420091325
1434A,SHP,2016,72h,72,CO,8784,8290,8547,8289,94.36475409836066
1434A,SHP,2017,72h,72,CO,8760,8321,8501,8280,94.52054794520548
1434A,SHP,2018,72h,72,CO,8760,7679,8105,7649,87.31735159817352
1434A,SHP,2019,72h,72,CO,8760,7411,8151,7373,84.16666666666667
1434A,SHP,2020,72h,72,CO,8784,8199,8530,8167,92.97586520947176
1434A,SHP,2021,72h,72,CO,8049,7690,7889,7648,95.01801466020623
1434A,SHP,2015,72h,72,U10,8760,7673,8753,7673,87.59132420091325
1434A,SHP,2016,72h,72,U10,8784,8290,8784,8290,94.37613843351548
1434A,SHP,2017,72h,72,U10,8760,8321,8760,8321,94.98858447488584
1434A,SHP,2018,72h,72,U10,8760,7679,8760,7679,87.65981735159816
1434A,SHP,2019,72h,72,U10,8760,7411,8760,7411,84.60045662100457
1434A,SHP,2020,72h,72,U10,8784,8199,8784,8199,93.34016393442623
1434A,SHP,2021,72h,72,U10,8049,7690,8048,7689,95.52739470741707
1434A,SHP,2015,72h,72,V10,8760,7673,8753,7673,87.59132420091325
1434A,SHP,2016,72h,72,V10,8784,8290,8784,8290,94.37613843351548
1434A,SHP,2017,72h,72,V10,8760,8321,8760,8321,94.98858447488584
1434A,SHP,2018,72h,72,V10,8760,7679,8760,7679,87.65981735159816
1434A,SHP,2019,72h,72,V10,8760,7411,8760,7411,84.60045662100457
1434A,SHP,2020,72h,72,V10,8784,8199,8784,8199,93.34016393442623
1434A,SHP,2021,72h,72,V10,8049,7690,8048,7689,95.52739470741707
1434A,SHP,2015,72h,72,T2,8760,7673,8753,7673,87.59132420091325
1434A,SHP,2016,72h,72,T2,8784,8290,8784,8290,94.37613843351548
1434A,SHP,2017,72h,72,T2,8760,8321,8760,8321,94.98858447488584
1434A,SHP,2018,72h,72,T2,8760,7679,8760,7679,87.65981735159816
1434A,SHP,2019,72h,72,T2,8760,7411,8760,7411,84.60045662100457
1434A,SHP,2020,72h,72,T2,8784,8199,8784,8199,93.34016393442623
1434A,SHP,2021,72h,72,T2,8049,7690,8048,7689,95.52739470741707
1434A,SHP,2015,72h,72,RH2,8760,7673,8753,7673,87.59132420091325
1434A,SHP,2016,72h,72,RH2,8784,8290,8784,8290,94.37613843351548
1434A,SHP,2017,72h,72,RH2,8760,8321,8760,8321,94.98858447488584
1434A,SHP,2018,72h,72,RH2,8760,7679,8760,7679,87.65981735159816
1434A,SHP,2019,72h,72,RH2,8760,7411,8760,7411,84.60045662100457
1434A,SHP,2020,72h,72,RH2,8784,8199,8784,8199,93.34016393442623
1434A,SHP,2021,72h,72,RH2,8049,7690,8049,7690,95.53981861100758
1434A,SHP,2015,72h,72,PBLH,8760,7673,8753,7673,87.59132420091325
1434A,SHP,2016,72h,72,PBLH,8784,8290,8784,8290,94.37613843351548
1434A,SHP,2017,72h,72,PBLH,8760,8321,8760,8321,94.98858447488584
1434A,SHP,2018,72h,72,PBLH,8760,7679,8760,7679,87.65981735159816
1434A,SHP,2019,72h,72,PBLH,8760,7411,8760,7411,84.60045662100457
1434A,SHP,2020,72h,72,PBLH,8784,8199,8784,8199,93.34016393442623
1434A,SHP,2021,72h,72,PBLH,8049,7690,8048,7689,95.52739470741707
1434A,SHP,2015,7d,168,PM10,8760,7686,8165,7672,87.57990867579909
1434A,SHP,2016,7d,168,PM10,8784,8295,8530,8277,94.22814207650273
1434A,SHP,2017,7d,168,PM10,8760,8309,8444,8218,93.81278538812785
1434A,SHP,2018,7d,168,PM10,8760,7616,8079,7565,86.35844748858447
1434A,SHP,2019,7d,168,PM10,8760,7419,7865,7165,81.79223744292237
1434A,SHP,2020,7d,168,PM10,8784,8200,8515,8185,93.18078324225864
1434A,SHP,2021,7d,168,PM10,8049,7598,7893,7576,94.12349360168966
1434A,SHP,2015,7d,168,SO2,8760,7686,8166,7672,87.57990867579909
1434A,SHP,2016,7d,168,SO2,8784,8295,8542,8289,94.36475409836066
1434A,SHP,2017,7d,168,SO2,8760,8309,8533,8301,94.76027397260273
1434A,SHP,2018,7d,168,SO2,8760,7616,8092,7576,86.48401826484017
1434A,SHP,2019,7d,168,SO2,8760,7419,8148,7384,84.29223744292239
1434A,SHP,2020,7d,168,SO2,8784,8200,8511,8162,92.91894353369763
1434A,SHP,2021,7d,168,SO2,8049,7598,7882,7553,93.83774381910797
1434A,SHP,2015,7d,168,NO2,8760,7686,8140,7648,87.30593607305937
1434A,SHP,2016,7d,168,NO2,8784,8295,8547,8294,94.4216757741348
1434A,SHP,2017,7d,168,NO2,8760,8309,8529,8296,94.70319634703196
1434A,SHP,2018,7d,168,NO2,8760,7616,8061,7543,86.10730593607306
1434A,SHP,2019,7d,168,NO2,8760,7419,8079,7332,83.6986301369863
1434A,SHP,2020,7d,168,NO2,8784,8200,8499,8141,92.67987249544628
1434A,SHP,2021,7d,168,NO2,8049,7598,7881,7553,93.83774381910797
1434A,SHP,2015,7d,168,O3-8h,8760,7686,8180,7686,87.73972602739725
1434A,SHP,2016,7d,168,O3-8h,8784,8295,8545,8292,94.39890710382514
1434A,SHP,2017,7d,168,O3-8h,8760,8309,8544,8308,94.84018264840182
1434A,SHP,2018,7d,168,O3-8h,8760,7616,8133,7604,86.80365296803653
1434A,SHP,2019,7d,168,O3-8h,8760,7419,8199,7419,84.6917808219178
1434A,SHP,2020,7d,168,O3-8h,8784,8200,8574,8199,93.34016393442623
1434A,SHP,2021,7d,168,O3-8h,8049,7598,7841,7533,93.5892657472978
1434A,SHP,2015,7d,168,CO,8760,7686,8180,7686,87.73972602739725
1434A,SHP,2016,7d,168,CO,8784,8295,8547,8294,94.4216757741348
1434A,SHP,2017,7d,168,CO,8760,8309,8501,8268,94.3835616438356
1434A,SHP,2018,7d,168,CO,8760,7616,8105,7587,86.60958904109589
1434A,SHP,2019,7d,168,CO,8760,7419,8151,7381,84.2579908675799
1434A,SHP,2020,7d,168,CO,8784,8200,8530,8170,93.01001821493625
1434A,SHP,2021,7d,168,CO,8049,7598,7889,7557,93.88743943346999
1434A,SHP,2015,7d,168,U10,8760,7686,8753,7686,87.73972602739725
1434A,SHP,2016,7d,168,U10,8784,8295,8784,8295,94.43306010928961
1434A,SHP,2017,7d,168,U10,8760,8309,8760,8309,94.85159817351598
1434A,SHP,2018,7d,168,U10,8760,7616,8760,7616,86.94063926940639
1434A,SHP,2019,7d,168,U10,8760,7419,8760,7419,84.6917808219178
1434A,SHP,2020,7d,168,U10,8784,8200,8784,8200,93.35154826958106
1434A,SHP,2021,7d,168,U10,8049,7598,8048,7597,94.38439557709032
1434A,SHP,2015,7d,168,V10,8760,7686,8753,7686,87.73972602739725
1434A,SHP,2016,7d,168,V10,8784,8295,8784,8295,94.43306010928961
1434A,SHP,2017,7d,168,V10,8760,8309,8760,8309,94.85159817351598
1434A,SHP,2018,7d,168,V10,8760,7616,8760,7616,86.94063926940639
1434A,SHP,2019,7d,168,V10,8760,7419,8760,7419,84.6917808219178
1434A,SHP,2020,7d,168,V10,8784,8200,8784,8200,93.35154826958106
1434A,SHP,2021,7d,168,V10,8049,7598,8048,7597,94.38439557709032
1434A,SHP,2015,7d,168,T2,8760,7686,8753,7686,87.73972602739725
1434A,SHP,2016,7d,168,T2,8784,8295,8784,8295,94.43306010928961
1434A,SHP,2017,7d,168,T2,8760,8309,8760,8309,94.85159817351598
1434A,SHP,2018,7d,168,T2,8760,7616,8760,7616,86.94063926940639
1434A,SHP,2019,7d,168,T2,8760,7419,8760,7419,84.6917808219178
1434A,SHP,2020,7d,168,T2,8784,8200,8784,8200,93.35154826958106
1434A,SHP,2021,7d,168,T2,8049,7598,8048,7597,94.38439557709032
1434A,SHP,2015,7d,168,RH2,8760,7686,8753,7686,87.73972602739725
1434A,SHP,2016,7d,168,RH2,8784,8295,8784,8295,94.43306010928961
1434A,SHP,2017,7d,168,RH2,8760,8309,8760,8309,94.85159817351598
1434A,SHP,2018,7d,168,RH2,8760,7616,8760,7616,86.94063926940639
1434A,SHP,2019,7d,168,RH2,8760,7419,8760,7419,84.6917808219178
1434A,SHP,2020,7d,168,RH2,8784,8200,8784,8200,93.35154826958106
1434A,SHP,2021,7d,168,RH2,8049,7598,8049,7598,94.39681948068083
1434A,SHP,2015,7d,168,PBLH,8760,7686,8753,7686,87.73972602739725
1434A,SHP,2016,7d,168,PBLH,8784,8295,8784,8295,94.43306010928961
1434A,SHP,2017,7d,168,PBLH,8760,8309,8760,8309,94.85159817351598
1434A,SHP,2018,7d,168,PBLH,8760,7616,8760,7616,86.94063926940639
1434A,SHP,2019,7d,168,PBLH,8760,7419,8760,7419,84.6917808219178
1434A,SHP,2020,7d,168,PBLH,8784,8200,8784,8200,93.35154826958106
1434A,SHP,2021,7d,168,PBLH,8049,7598,8048,7597,94.38439557709032
1434A,SHP,2015,14d,336,PM10,8760,7697,8165,7683,87.70547945205479
1434A,SHP,2016,14d,336,PM10,8784,8291,8530,8273,94.18260473588343
1434A,SHP,2017,14d,336,PM10,8760,8297,8444,8205,93.66438356164383
1434A,SHP,2018,14d,336,PM10,8760,7601,8079,7549,86.17579908675799
1434A,SHP,2019,14d,336,PM10,8760,7353,7865,7086,80.89041095890411
1434A,SHP,2020,14d,336,PM10,8784,8234,8515,8218,93.55646630236795
1434A,SHP,2021,14d,336,PM10,8049,7438,7893,7416,92.13566902720835
1434A,SHP,2015,14d,336,SO2,8760,7697,8166,7684,87.71689497716895
1434A,SHP,2016,14d,336,SO2,8784,8291,8542,8285,94.31921675774136
1434A,SHP,2017,14d,336,SO2,8760,8297,8533,8289,94.62328767123289
1434A,SHP,2018,14d,336,SO2,8760,7601,8092,7558,86.27853881278538
1434A,SHP,2019,14d,336,SO2,8760,7353,8148,7318,83.53881278538813
1434A,SHP,2020,14d,336,SO2,8784,8234,8511,8194,93.2832422586521
1434A,SHP,2021,14d,336,SO2,8049,7438,7882,7392,91.83749534103616
1434A,SHP,2015,14d,336,NO2,8760,7697,8140,7661,87.45433789954338
1434A,SHP,2016,14d,336,NO2,8784,8291,8547,8290,94.37613843351548
1434A,SHP,2017,14d,336,NO2,8760,8297,8529,8285,94.57762557077626
1434A,SHP,2018,14d,336,NO2,8760,7601,8061,7529,85.94748858447488
1434A,SHP,2019,14d,336,NO2,8760,7353,8079,7257,82.84246575342465
1434A,SHP,2020,14d,336,NO2,8784,8234,8499,8178,93.10109289617486
1434A,SHP,2021,14d,336,NO2,8049,7438,7881,7394,91.86234314821718
1434A,SHP,2015,14d,336,O3-8h,8760,7697,8180,7697,87.86529680365297
1434A,SHP,2016,14d,336,O3-8h,8784,8291,8545,8288,94.35336976320583
1434A,SHP,2017,14d,336,O3-8h,8760,8297,8544,8296,94.70319634703196
1434A,SHP,2018,14d,336,O3-8h,8760,7601,8133,7594,86.68949771689498
1434A,SHP,2019,14d,336,O3-8h,8760,7353,8199,7353,83.93835616438356
1434A,SHP,2020,14d,336,O3-8h,8784,8234,8574,8231,93.7044626593807
1434A,SHP,2021,14d,336,O3-8h,8049,7438,7841,7365,91.50204994409243
1434A,SHP,2015,14d,336,CO,8760,7697,8180,7697,87.86529680365297
1434A,SHP,2016,14d,336,CO,8784,8291,8547,8290,94.37613843351548
1434A,SHP,2017,14d,336,CO,8760,8297,8501,8257,94.2579908675799
1434A,SHP,2018,14d,336,CO,8760,7601,8105,7571,86.42694063926942
1434A,SHP,2019,14d,336,CO,8760,7353,8151,7314,83.4931506849315
1434A,SHP,2020,14d,336,CO,8784,8234,8530,8205,93.4084699453552
1434A,SHP,2021,14d,336,CO,8049,7438,7889,7395,91.87476705180768
1434A,SHP,2015,14d,336,U10,8760,7697,8753,7697,87.86529680365297
1434A,SHP,2016,14d,336,U10,8784,8291,8784,8291,94.38752276867031
1434A,SHP,2017,14d,336,U10,8760,8297,8760,8297,94.71461187214612
1434A,SHP,2018,14d,336,U10,8760,7601,8760,7601,86.76940639269407
1434A,SHP,2019,14d,336,U10,8760,7353,8760,7353,83.93835616438356
1434A,SHP,2020,14d,336,U10,8784,8234,8784,8234,93.73861566484517
1434A,SHP,2021,14d,336,U10,8049,7438,8048,7437,92.39657100260902
1434A,SHP,2015,14d,336,V10,8760,7697,8753,7697,87.86529680365297
1434A,SHP,2016,14d,336,V10,8784,8291,8784,8291,94.38752276867031
1434A,SHP,2017,14d,336,V10,8760,8297,8760,8297,94.71461187214612
1434A,SHP,2018,14d,336,V10,8760,7601,8760,7601,86.76940639269407
1434A,SHP,2019,14d,336,V10,8760,7353,8760,7353,83.93835616438356
1434A,SHP,2020,14d,336,V10,8784,8234,8784,8234,93.73861566484517
1434A,SHP,2021,14d,336,V10,8049,7438,8048,7437,92.39657100260902
1434A,SHP,2015,14d,336,T2,8760,7697,8753,7697,87.86529680365297
1434A,SHP,2016,14d,336,T2,8784,8291,8784,8291,94.38752276867031
1434A,SHP,2017,14d,336,T2,8760,8297,8760,8297,94.71461187214612
1434A,SHP,2018,14d,336,T2,8760,7601,8760,7601,86.76940639269407
1434A,SHP,2019,14d,336,T2,8760,7353,8760,7353,83.93835616438356
1434A,SHP,2020,14d,336,T2,8784,8234,8784,8234,93.73861566484517
1434A,SHP,2021,14d,336,T2,8049,7438,8048,7437,92.39657100260902
1434A,SHP,2015,14d,336,RH2,8760,7697,8753,7697,87.86529680365297
1434A,SHP,2016,14d,336,RH2,8784,8291,8784,8291,94.38752276867031
1434A,SHP,2017,14d,336,RH2,8760,8297,8760,8297,94.71461187214612
1434A,SHP,2018,14d,336,RH2,8760,7601,8760,7601,86.76940639269407
1434A,SHP,2019,14d,336,RH2,8760,7353,8760,7353,83.93835616438356
1434A,SHP,2020,14d,336,RH2,8784,8234,8784,8234,93.73861566484517
1434A,SHP,2021,14d,336,RH2,8049,7438,8049,7438,92.40899490619952
1434A,SHP,2015,14d,336,PBLH,8760,7697,8753,7697,87.86529680365297
1434A,SHP,2016,14d,336,PBLH,8784,8291,8784,8291,94.38752276867031
1434A,SHP,2017,14d,336,PBLH,8760,8297,8760,8297,94.71461187214612
1434A,SHP,2018,14d,336,PBLH,8760,7601,8760,7601,86.76940639269407
1434A,SHP,2019,14d,336,PBLH,8760,7353,8760,7353,83.93835616438356
1434A,SHP,2020,14d,336,PBLH,8784,8234,8784,8234,93.73861566484517
1434A,SHP,2021,14d,336,PBLH,8049,7438,8048,7437,92.39657100260902
1434A,SHP,2015,30d,720,PM10,8760,7714,8165,7701,87.91095890410959
1434A,SHP,2016,30d,720,PM10,8784,8286,8530,8268,94.12568306010928
1434A,SHP,2017,30d,720,PM10,8760,8294,8444,8203,93.64155251141553
1434A,SHP,2018,30d,720,PM10,8760,7526,8079,7472,85.29680365296804
1434A,SHP,2019,30d,720,PM10,8760,7394,7865,7134,81.43835616438356
1434A,SHP,2020,30d,720,PM10,8784,8243,8515,8227,93.65892531876139
1434A,SHP,2021,30d,720,PM10,8049,7092,7893,7071,87.84942228848304
1434A,SHP,2015,30d,720,SO2,8760,7714,8166,7700,87.89954337899543
1434A,SHP,2016,30d,720,SO2,8784,8286,8542,8280,94.26229508196722
1434A,SHP,2017,30d,720,SO2,8760,8294,8533,8286,94.58904109589041
1434A,SHP,2018,30d,720,SO2,8760,7526,8092,7482,85.41095890410959
1434A,SHP,2019,30d,720,SO2,8760,7394,8148,7357,83.98401826484019
1434A,SHP,2020,30d,720,SO2,8784,8243,8511,8201,93.36293260473589
1434A,SHP,2021,30d,720,SO2,8049,7092,7882,7049,87.57609640949187
1434A,SHP,2015,30d,720,NO2,8760,7714,8140,7676,87.62557077625571
1434A,SHP,2016,30d,720,NO2,8784,8286,8547,8285,94.31921675774136
1434A,SHP,2017,30d,720,NO2,8760,8294,8529,8283,94.55479452054794
1434A,SHP,2018,30d,720,NO2,8760,7526,8061,7451,85.05707762557077
1434A,SHP,2019,30d,720,NO2,8760,7394,8079,7299,83.32191780821918
1434A,SHP,2020,30d,720,NO2,8784,8243,8499,8180,93.12386156648452
1434A,SHP,2021,30d,720,NO2,8049,7092,7881,7049,87.57609640949187
1434A,SHP,2015,30d,720,O3-8h,8760,7714,8180,7714,88.05936073059361
1434A,SHP,2016,30d,720,O3-8h,8784,8286,8545,8283,94.2964480874317
1434A,SHP,2017,30d,720,O3-8h,8760,8294,8544,8293,94.6689497716895
1434A,SHP,2018,30d,720,O3-8h,8760,7526,8133,7514,85.77625570776256
1434A,SHP,2019,30d,720,O3-8h,8760,7394,8199,7394,84.40639269406392
1434A,SHP,2020,30d,720,O3-8h,8784,8243,8574,8240,93.80692167577413
1434A,SHP,2021,30d,720,O3-8h,8049,7092,7841,7042,87.48912908435831
1434A,SHP,2015,30d,720,CO,8760,7714,8180,7714,88.05936073059361
1434A,SHP,2016,30d,720,CO,8784,8286,8547,8285,94.31921675774136
1434A,SHP,2017,30d,720,CO,8760,8294,8501,8254,94.22374429223744
1434A,SHP,2018,30d,720,CO,8760,7526,8105,7496,85.57077625570776
1434A,SHP,2019,30d,720,CO,8760,7394,8151,7365,84.07534246575342
1434A,SHP,2020,30d,720,CO,8784,8243,8530,8210,93.46539162112933
1434A,SHP,2021,30d,720,CO,8049,7092,7889,7054,87.6382159274444
1434A,SHP,2015,30d,720,U10,8760,7714,8753,7714,88.05936073059361
1434A,SHP,2016,30d,720,U10,8784,8286,8784,8286,94.33060109289617
1434A,SHP,2017,30d,720,U10,8760,8294,8760,8294,94.68036529680364
1434A,SHP,2018,30d,720,U10,8760,7526,8760,7526,85.91324200913242
1434A,SHP,2019,30d,720,U10,8760,7394,8760,7394,84.40639269406392
1434A,SHP,2020,30d,720,U10,8784,8243,8784,8243,93.84107468123861
1434A,SHP,2021,30d,720,U10,8049,7092,8048,7091,88.0979003602932
1434A,SHP,2015,30d,720,V10,8760,7714,8753,7714,88.05936073059361
1434A,SHP,2016,30d,720,V10,8784,8286,8784,8286,94.33060109289617
1434A,SHP,2017,30d,720,V10,8760,8294,8760,8294,94.68036529680364
1434A,SHP,2018,30d,720,V10,8760,7526,8760,7526,85.91324200913242
1434A,SHP,2019,30d,720,V10,8760,7394,8760,7394,84.40639269406392
1434A,SHP,2020,30d,720,V10,8784,8243,8784,8243,93.84107468123861
1434A,SHP,2021,30d,720,V10,8049,7092,8048,7091,88.0979003602932
1434A,SHP,2015,30d,720,T2,8760,7714,8753,7714,88.05936073059361
1434A,SHP,2016,30d,720,T2,8784,8286,8784,8286,94.33060109289617
1434A,SHP,2017,30d,720,T2,8760,8294,8760,8294,94.68036529680364
1434A,SHP,2018,30d,720,T2,8760,7526,8760,7526,85.91324200913242
1434A,SHP,2019,30d,720,T2,8760,7394,8760,7394,84.40639269406392
1434A,SHP,2020,30d,720,T2,8784,8243,8784,8243,93.84107468123861
1434A,SHP,2021,30d,720,T2,8049,7092,8048,7091,88.0979003602932
1434A,SHP,2015,30d,720,RH2,8760,7714,8753,7714,88.05936073059361
1434A,SHP,2016,30d,720,RH2,8784,8286,8784,8286,94.33060109289617
1434A,SHP,2017,30d,720,RH2,8760,8294,8760,8294,94.68036529680364
1434A,SHP,2018,30d,720,RH2,8760,7526,8760,7526,85.91324200913242
1434A,SHP,2019,30d,720,RH2,8760,7394,8760,7394,84.40639269406392
1434A,SHP,2020,30d,720,RH2,8784,8243,8784,8243,93.84107468123861
1434A,SHP,2021,30d,720,RH2,8049,7092,8049,7092,88.11032426388371
1434A,SHP,2015,30d,720,PBLH,8760,7714,8753,7714,88.05936073059361
1434A,SHP,2016,30d,720,PBLH,8784,8286,8784,8286,94.33060109289617
1434A,SHP,2017,30d,720,PBLH,8760,8294,8760,8294,94.68036529680364
1434A,SHP,2018,30d,720,PBLH,8760,7526,8760,7526,85.91324200913242
1434A,SHP,2019,30d,720,PBLH,8760,7394,8760,7394,84.40639269406392
1434A,SHP,2020,30d,720,PBLH,8784,8243,8784,8243,93.84107468123861
1434A,SHP,2021,30d,720,PBLH,8049,7092,8048,7091,88.0979003602932
1437A,JPJ,2015,48h,48,PM10,8760,7650,8163,7643,87.24885844748859
1437A,JPJ,2016,48h,48,PM10,8784,8335,8496,8279,94.2509107468124
1437A,JPJ,2017,48h,48,PM10,8760,8270,8411,8174,93.31050228310502
1437A,JPJ,2018,48h,48,PM10,8760,7861,8116,7799,89.0296803652968
1437A,JPJ,2019,48h,48,PM10,8760,7883,8214,7748,88.44748858447488
1437A,JPJ,2020,48h,48,PM10,8784,8333,8546,8312,94.62659380692168
1437A,JPJ,2021,48h,48,PM10,8049,7627,7862,7620,94.670145359672
1437A,JPJ,2015,48h,48,SO2,8760,7650,8165,7647,87.29452054794521
1437A,JPJ,2016,48h,48,SO2,8784,8335,8552,8330,94.83151183970855
1437A,JPJ,2017,48h,48,SO2,8760,8270,8509,8257,94.2579908675799
1437A,JPJ,2018,48h,48,SO2,8760,7861,8139,7814,89.20091324200912
1437A,JPJ,2019,48h,48,SO2,8760,7883,8339,7832,89.40639269406392
1437A,JPJ,2020,48h,48,SO2,8784,8333,8520,8259,94.02322404371584
1437A,JPJ,2021,48h,48,SO2,8049,7627,7848,7579,94.16076531246117
1437A,JPJ,2015,48h,48,NO2,8760,7650,8126,7609,86.8607305936073
1437A,JPJ,2016,48h,48,NO2,8784,8335,8543,8321,94.72905282331512
1437A,JPJ,2017,48h,48,NO2,8760,8270,8504,8250,94.17808219178082
1437A,JPJ,2018,48h,48,NO2,8760,7861,8123,7803,89.07534246575342
1437A,JPJ,2019,48h,48,NO2,8760,7883,8310,7804,89.08675799086758
1437A,JPJ,2020,48h,48,NO2,8784,8333,8511,8247,93.88661202185791
1437A,JPJ,2021,48h,48,NO2,8049,7627,7822,7539,93.66380916884086
1437A,JPJ,2015,48h,48,O3-8h,8760,7650,8152,7633,87.13470319634703
1437A,JPJ,2016,48h,48,O3-8h,8784,8335,8556,8334,94.87704918032787
1437A,JPJ,2017,48h,48,O3-8h,8760,8270,8534,8268,94.3835616438356
1437A,JPJ,2018,48h,48,O3-8h,8760,7861,8160,7820,89.26940639269407
1437A,JPJ,2019,48h,48,O3-8h,8760,7883,8337,7817,89.2351598173516
1437A,JPJ,2020,48h,48,O3-8h,8784,8333,8561,8281,94.27367941712204
1437A,JPJ,2021,48h,48,O3-8h,8049,7627,7911,7614,94.59560193812897
1437A,JPJ,2015,48h,48,CO,8760,7650,8161,7643,87.24885844748859
1437A,JPJ,2016,48h,48,CO,8784,8335,8552,8330,94.83151183970855
1437A,JPJ,2017,48h,48,CO,8760,8270,8495,8243,94.09817351598173
1437A,JPJ,2018,48h,48,CO,8760,7861,8125,7803,89.07534246575342
1437A,JPJ,2019,48h,48,CO,8760,7883,8321,7812,89.17808219178082
1437A,JPJ,2020,48h,48,CO,8784,8333,8501,8240,93.80692167577413
1437A,JPJ,2021,48h,48,CO,8049,7627,7842,7588,94.27258044477574
1437A,JPJ,2015,48h,48,U10,8760,7650,8753,7650,87.32876712328768
1437A,JPJ,2016,48h,48,U10,8784,8335,8784,8335,94.88843351548269
1437A,JPJ,2017,48h,48,U10,8760,8270,8760,8270,94.40639269406392
1437A,JPJ,2018,48h,48,U10,8760,7861,8760,7861,89.73744292237443
1437A,JPJ,2019,48h,48,U10,8760,7883,8760,7883,89.98858447488584
1437A,JPJ,2020,48h,48,U10,8784,8333,8784,8333,94.86566484517304
1437A,JPJ,2021,48h,48,U10,8049,7627,8048,7626,94.74468878121506
1437A,JPJ,2015,48h,48,V10,8760,7650,8753,7650,87.32876712328768
1437A,JPJ,2016,48h,48,V10,8784,8335,8784,8335,94.88843351548269
1437A,JPJ,2017,48h,48,V10,8760,8270,8760,8270,94.40639269406392
1437A,JPJ,2018,48h,48,V10,8760,7861,8760,7861,89.73744292237443
1437A,JPJ,2019,48h,48,V10,8760,7883,8760,7883,89.98858447488584
1437A,JPJ,2020,48h,48,V10,8784,8333,8784,8333,94.86566484517304
1437A,JPJ,2021,48h,48,V10,8049,7627,8048,7626,94.74468878121506
1437A,JPJ,2015,48h,48,T2,8760,7650,8753,7650,87.32876712328768
1437A,JPJ,2016,48h,48,T2,8784,8335,8784,8335,94.88843351548269
1437A,JPJ,2017,48h,48,T2,8760,8270,8760,8270,94.40639269406392
1437A,JPJ,2018,48h,48,T2,8760,7861,8760,7861,89.73744292237443
1437A,JPJ,2019,48h,48,T2,8760,7883,8760,7883,89.98858447488584
1437A,JPJ,2020,48h,48,T2,8784,8333,8784,8333,94.86566484517304
1437A,JPJ,2021,48h,48,T2,8049,7627,8048,7626,94.74468878121506
1437A,JPJ,2015,48h,48,RH2,8760,7650,8753,7650,87.32876712328768
1437A,JPJ,2016,48h,48,RH2,8784,8335,8784,8335,94.88843351548269
1437A,JPJ,2017,48h,48,RH2,8760,8270,8760,8270,94.40639269406392
1437A,JPJ,2018,48h,48,RH2,8760,7861,8760,7861,89.73744292237443
1437A,JPJ,2019,48h,48,RH2,8760,7883,8760,7883,89.98858447488584
1437A,JPJ,2020,48h,48,RH2,8784,8333,8784,8333,94.86566484517304
1437A,JPJ,2021,48h,48,RH2,8049,7627,8049,7627,94.75711268480556
1437A,JPJ,2015,48h,48,PBLH,8760,7650,8753,7650,87.32876712328768
1437A,JPJ,2016,48h,48,PBLH,8784,8335,8784,8335,94.88843351548269
1437A,JPJ,2017,48h,48,PBLH,8760,8270,8760,8270,94.40639269406392
1437A,JPJ,2018,48h,48,PBLH,8760,7861,8760,7861,89.73744292237443
1437A,JPJ,2019,48h,48,PBLH,8760,7883,8760,7883,89.98858447488584
1437A,JPJ,2020,48h,48,PBLH,8784,8333,8784,8333,94.86566484517304
1437A,JPJ,2021,48h,48,PBLH,8049,7627,8048,7626,94.74468878121506
1437A,JPJ,2015,72h,72,PM10,8760,7655,8163,7647,87.29452054794521
1437A,JPJ,2016,72h,72,PM10,8784,8325,8496,8267,94.11429872495447
1437A,JPJ,2017,72h,72,PM10,8760,8264,8411,8164,93.19634703196347
1437A,JPJ,2018,72h,72,PM10,8760,7771,8116,7711,88.02511415525115
1437A,JPJ,2019,72h,72,PM10,8760,7853,8214,7704,87.94520547945206
1437A,JPJ,2020,72h,72,PM10,8784,8336,8546,8314,94.64936247723132
1437A,JPJ,2021,72h,72,PM10,8049,7606,7862,7599,94.40924338427133
1437A,JPJ,2015,72h,72,SO2,8760,7655,8165,7649,87.31735159817352
1437A,JPJ,2016,72h,72,SO2,8784,8325,8552,8320,94.71766848816029
1437A,JPJ,2017,72h,72,SO2,8760,8264,8509,8251,94.18949771689498
1437A,JPJ,2018,72h,72,SO2,8760,7771,8139,7726,88.19634703196347
1437A,JPJ,2019,72h,72,SO2,8760,7853,8339,7803,89.07534246575342
1437A,JPJ,2020,72h,72,SO2,8784,8336,8520,8263,94.06876138433515
1437A,JPJ,2021,72h,72,SO2,8049,7606,7848,7557,93.88743943346999
1437A,JPJ,2015,72h,72,NO2,8760,7655,8126,7612,86.89497716894977
1437A,JPJ,2016,72h,72,NO2,8784,8325,8543,8311,94.61520947176685
1437A,JPJ,2017,72h,72,NO2,8760,8264,8504,8245,94.12100456621005
1437A,JPJ,2018,72h,72,NO2,8760,7771,8123,7711,88.02511415525115
1437A,JPJ,2019,72h,72,NO2,8760,7853,8310,7777,88.77853881278538
1437A,JPJ,2020,72h,72,NO2,8784,8336,8511,8252,93.94353369763205
1437A,JPJ,2021,72h,72,NO2,8049,7606,7822,7522,93.45260280780221
1437A,JPJ,2015,72h,72,O3-8h,8760,7655,8152,7635,87.15753424657534
1437A,JPJ,2016,72h,72,O3-8h,8784,8325,8556,8324,94.76320582877959
1437A,JPJ,2017,72h,72,O3-8h,8760,8264,8534,8262,94.31506849315069
1437A,JPJ,2018,72h,72,O3-8h,8760,7771,8160,7733,88.27625570776256
